Date,Volume,VWAP,Open,Close,High,Low,5DMA,10DMA,20DMA,50DMA,200DMA,AvgV20,RVol,Dollar_Volume,AvgDV20,TR,ATR_14,ATRs_from_5DMA,ATRs_from_10DMA,ATRs_from_20DMA,ATRs_from_50DMA,ATRs_from_200DMA,ATR_14_signal,RSI_14,RSI_14_signal,RSI_14_diff,n_high,n_low,%k,%d,%k_diff,+DI,-DI,ADX,ADX_signal,ADX_diff,ema12,ema26,eMACD1226,relative_macd_eMACD1226,eMACD1226_signal,eMACD1226_diff,relative_macd_diff,ema10,ema20,eMACD1020,eMACD1020_signal,eMACD1020_diff,relative_macd_eMACD1020,CxV,Sum CxV,Sum Volume,VWAP_5,VWAP_10,VWAP_20,ATRs_from_VWAP_5,ATRs_from_VWAP_10,ATRs_from_VWAP_20,Gap,Percent_Change,ATRs Traded_ex_gap,Relative_ATR,H-L,H-Cp,L-Cp,ATRs_Traded,u_band,l_band,relative_band_dist,VWAP 2023-02-07 00:00:00,ATRs_from_AVWAP_2023-02-07 00:00:00,VWAP 2023-01-31 00:00:00,ATRs_from_AVWAP_2023-01-31 00:00:00,VWAP 2023-01-17 00:00:00,ATRs_from_AVWAP_2023-01-17 00:00:00,VWAP 2025-01-01,hi_252,lo_252,bo_252,hi_50,lo_50,bo_50,hi_20,lo_20,bo_20,turtle50_20,hi_10,lo_10,bo_10,turtle20_10,hi_5,lo_5,bo_5,turtle10_5,sma50200,ema50200,ema2050,ema1020,ma_st,ma_mt,ma_lt,regime_crossing_ma_long_2050200,regime_crossing_ma_short_2050200,regime_crossing_ma_long_102050,regime_crossing_ma_short_102050,triple_ma2050200,Hi1,Lo1,Hi2,Lo2,Hi3,Lo3,Hi4,Lo4,rg,flr,clg,rg_ch,consolidation,acc_dist,w_acc_dist,c_over_under_20DMA,ep
2020-04-30,1391863.0,9.9848,10.03,9.94,10.25,9.64,9.562000000000001,9.006,8.627500000000001,9.699200000000001,11.650249999999998,2112314.7,0.6589278576719652,13835118.219999999,18120281.263,0.6099999999999994,0.8258821729659835,0.4576924074320314,1.1309119273585155,1.5892097480278915,0.2915670151048489,-2.0708159783350117,0.9056922512010495,57.35186945929159,52.87869938705832,4.473170072233273,10.25,7.9,86.80851063829785,87.03733586655956,-0.22882522826171225,33.50252059194232,23.65912832469227,15.036412540310025,17.50688647627715,-2.4704739359671244,9.143555606926968,9.053189817270969,0.0903657896559995,0.1094172905215639,-0.1833873140021438,0.2737531036581433,0.3314675054372661,9.232774686624797,9.002851378669304,0.22992330795549343,-0.001408462372477208,0.23133177032797064,0.2783972284203349,13835118.219999999,,,9.641560760926971,8.993729244467556,8.578400397914193,0.36135813175533976,1.1457696830216226,1.648660846130031,-1.1822660098522266,-2.0689655172413874,0.1695157064563072,8.308673772293597,0.6099999999999994,0.09999999999999964,0.5099999999999998,0.7386041495596299,10.440318393088024,6.8146816069119796,4.390017008304376,,,,,,,,18.95,6.13,-1.0,14.59,6.13,-1.0,10.25,6.265,1.0,0,10.25,7.91,1.0,1,10.25,8.72,1.0,1,-1.0,-1.0,-1.0,1.0,8.627500000000001,9.699200000000001,11.650249999999998,,1.0,,-1.0,-1.0,,,,,,,,,1.0,,,9.98,,,,,
2020-05-01,1608216.0,9.1598,9.36,9.22,9.64,8.95,9.604000000000001,9.052,8.739500000000001,9.5926,11.64295,2048745.3,0.7849760533922884,14827751.520000001,17856687.043,0.9900000000000002,0.8376048748969848,-0.4584500538481556,0.20057189855856916,0.5736595074844746,-0.4448398178745363,-2.8927123905504892,0.8920747759402367,51.1330967712919,52.52957886390504,-1.3964820926131338,10.25,7.9,56.170212765957466,79.57446808510639,-23.404255319148923,29.682145273436163,28.156214168197135,15.118004621626437,17.07254432088611,-1.9545396992596729,9.155316282784359,9.065546127102749,0.08977015568160951,0.10717482475570614,-0.12875582006539316,0.21852597574700267,0.2608938680948803,9.230452016329378,9.023532199748418,0.20691981658096026,0.04025719341821029,0.16666262316274996,0.24703750274424904,14827751.520000001,,,9.66244311765309,9.048042030734889,8.715913609661484,-0.528224143522929,0.20529724028440066,0.6018188354031639,-5.8350100603621735,-7.243460764587514,-0.9670430823359509,9.08465157155081,0.6900000000000013,0.29999999999999893,0.9900000000000002,1.1819415450772754,10.39357916821997,7.085420831780032,3.9495452278101917,,,,,,,,18.91,6.13,-1.0,14.47,6.13,-1.0,10.25,6.265,1.0,0,10.25,7.91,1.0,1,10.25,8.95,-1.0,0,-1.0,-1.0,-1.0,1.0,8.739500000000001,9.5926,11.64295,,1.0,,-1.0,-1.0,,,,,,,,,1.0,,,9.98,,,,,
2020-05-04,1153124.0,8.9463,9.0,9.15,9.16,8.59,9.586,9.137,8.858,9.4908,11.633700000000001,1984745.35,0.5809934256805287,10551084.6,17559412.575999998,0.6300000000000008,0.822775955261486,-0.5299133952710553,0.015800170042485476,0.3548961271081378,-0.41420753465223753,-3.018683256501653,0.8782150118044866,50.55910363876092,52.13548381887622,-1.5763801801153008,10.25,7.9,53.19148936170214,65.39007092198582,-12.198581560283685,27.852423989457208,30.21402393759699,14.233884661735274,16.556424382858683,-2.322539721123409,9.154498393125227,9.071801969539582,0.0826964235856451,0.10050904265835454,-0.0864653713351855,0.1691617949208306,0.20559885572624614,9.215824376996764,9.03557675215333,0.18024762484343348,0.06825527970325493,0.11199234514017856,0.2190725478677231,10551084.6,,,9.651537754824783,9.155516084455476,8.847186655960675,-0.6095678314583094,-0.006704236335786593,0.3680386405350027,-2.386117136659443,-0.7592190889370962,-0.25523351607092004,8.99208694274848,0.5700000000000003,0.0600000000000005,0.6300000000000008,0.7657005482127645,10.237848961987194,7.478151038012807,3.354130497283831,,,,,,,,18.77,6.13,-1.0,13.93,6.13,-1.0,10.25,7.2,1.0,0,10.25,7.91,1.0,1,10.25,8.59,-1.0,0,-1.0,-1.0,-1.0,1.0,8.858,9.4908,11.633700000000001,,1.0,,-1.0,-1.0,,8.59,,,,,,,1.0,,,9.98,1.0,,1153124.0,,
2020-05-05,1389632.0,9.557,9.43,9.63,9.72,9.29,9.618,9.29,8.9585,9.4088,11.628149999999998,1941403.9,0.7157871682445884,13382156.160000002,17368808.743,0.5700000000000003,0.8047205298856656,0.01491200926824299,0.4225069292668707,0.8344511853020656,0.27487803751127043,-2.4830359432782134,0.8635161154207225,54.34380966328435,52.57714898775785,1.766660675526495,10.25,7.9,73.61702127659578,60.99290780141846,12.624113475177317,32.55286599490387,28.75273166600849,13.51855878846901,16.00408518387874,-2.48552639540973,9.227652486490577,9.11314997179591,0.11450251469466721,0.14228854669699517,-0.04627179412921496,0.16077430882388216,0.19978899860641672,9.291129035724625,9.092188490043489,0.19894054568113617,0.09439233289883119,0.10454821278230499,0.247216938418859,13382156.160000002,,,9.681047190390503,9.32796812452889,8.946519960632612,-0.0634346813517419,0.3753251771941531,0.8493383901420999,3.0601092896174795,5.245901639344266,0.7828804865827282,8.356391795282093,0.4300000000000015,0.5700000000000003,0.1399999999999988,0.7083204402415155,10.248563645921664,7.668436354078338,3.206240174101075,,,,,,,,18.66,6.13,-1.0,13.81,6.13,-1.0,10.25,7.41,1.0,0,10.25,8.22,1.0,1,10.25,8.59,-1.0,0,-1.0,-1.0,-1.0,1.0,8.9585,9.4088,11.628149999999998,,1.0,,-1.0,-1.0,,,,,,,,,1.0,,,9.98,1.0,,2542756.0,,
2020-05-06,1408378.0,9.8083,9.67,9.89,9.94,9.47,9.566,9.436,9.0745,9.3414,11.624350000000002,1899968.3,0.7412639463511049,13928858.42,17218513.099,0.46999999999999886,0.780811920608118,0.41495268123936896,0.5814460409959069,1.0444256529342766,0.7026019781725867,-2.221213526875001,0.8469752764582017,56.29540473311875,53.32080013683003,2.974604596288721,10.25,7.91,84.61538461538464,70.47463175122752,14.140752864157122,34.34677400021555,28.126554834666845,13.014882984587874,15.460593874916762,-2.445710890328888,9.329552103953565,9.170694418329546,0.15885768562401914,0.20345192155915903,-0.005245898178568145,0.16410358380258727,0.21017043857985523,9.400014665592874,9.168170538610775,0.23184412698209833,0.12188269171548463,0.1099614352666137,0.29692698185439037,13928858.42,,,9.570267652566537,9.45178838777369,9.062526516363457,0.4094870211310901,0.5612255661837487,1.0597603107699538,0.4153686396676962,2.6998961578400804,0.5891303499077474,7.894963807968837,0.46999999999999886,0.3099999999999987,0.16000000000000014,0.6019375314274785,10.251104839090328,7.897895160909673,3.0137983502453567,,,,,,,,18.43,6.13,-1.0,13.73,6.13,-1.0,10.25,7.6014,1.0,0,10.25,8.43,1.0,1,10.25,8.59,-1.0,0,-1.0,-1.0,-1.0,1.0,9.0745,9.3414,11.624350000000002,,1.0,,-1.0,-1.0,,,,,,,,,1.0,,,9.98,1.0,,3951134.0,,
2020-05-07,1932295.0,9.9785,10.0,10.0,10.115,9.79,9.578,9.57,9.1425,9.281,11.620400000000002,1879538.45,1.0280688857416032,19322950.0,17173395.255,0.32500000000000107,0.7482539262789668,0.5639796667671196,0.5746712244309501,1.1460013370919535,0.9609037450368676,-2.1655750048091003,0.8272310064223547,57.130323586860484,54.08270482683613,3.0476187600243563,10.25,7.91,89.31623931623932,82.51621506940658,6.800024246832734,35.39432870727979,27.281397342817932,12.811677514678236,14.978972718509757,-2.1672952038315216,9.432697934114556,9.232124461416246,0.20057347269830927,0.26805535614861675,0.03591797599680734,0.16465549670150192,0.22005296720636847,9.509102908212352,9.247392392076415,0.26171051613593654,0.149848256599575,0.11186225953636153,0.3497616343123132,19322950.0,,,9.612414990299193,9.62711825662152,9.137027899056813,0.5179859351066152,0.49833583264013637,1.1533144974390028,1.1122345803842206,1.1122345803842206,0.4410267536330551,7.482539262789668,0.32500000000000107,0.22499999999999964,0.10000000000000142,0.43434453009316165,10.369492471989183,7.915507528010816,3.2796151918399197,,,,,,,,16.68,6.13,-1.0,13.61,6.13,-1.0,10.25,7.9,1.0,0,10.25,8.59,1.0,1,10.115,8.59,1.0,1,-1.0,-1.0,-1.0,1.0,9.1425,9.281,11.620400000000002,,1.0,,-1.0,-1.0,,,,,,,,,1.0,,,9.98,1.0,,,,
2020-05-08,2141088.0,10.3803,10.21,10.47,10.71,10.01,9.828,9.716,9.19,9.245,11.61695,1721648.7,1.2436265307783174,22417191.360000003,15771986.515,0.7100000000000009,0.7455215029733264,0.8611421634916558,1.0113725720758697,1.7169189552481594,1.6431450938898404,-1.5384532779077127,0.8108891057325491,60.59423505807796,55.3850108730845,5.209224184993467,10.71,7.91,91.42857142857143,88.45339845339846,2.975172975172967,40.07975627338677,25.423361975616043,12.86926664362474,14.59538979580339,-1.7261231521786495,9.592282867327702,9.323818945755784,0.268463921571918,0.3601021841774069,0.08242716511182949,0.18603675646008852,0.2495390887025087,9.683811470355561,9.363831211878662,0.3199802584768996,0.18387465697503994,0.13610560150185966,0.4292032586595265,22417191.360000003,,,9.919879357224865,9.792164207516675,9.160978377876974,0.7379004369171339,0.909210250515842,1.755846903009934,2.1000000000000085,4.700000000000006,0.6304311788801839,7.120549216555171,0.7000000000000011,0.7100000000000009,0.009999999999999787,0.9523534829892137,10.545363614060122,7.834636385939877,3.636014812864801,,,,,,,,15.5144,6.13,-1.0,13.61,6.13,-1.0,10.71,7.9,1.0,0,10.71,8.59,1.0,1,10.71,8.59,1.0,1,-1.0,-1.0,-1.0,1.0,9.19,9.245,11.61695,,1.0,,-1.0,-1.0,,,,,,,,,1.0,,,9.98,1.0,,6092222.0,,
2020-05-11,11606583.0,13.0722,11.52,12.75,13.685,11.52,10.548,10.067000000000002,9.3615,9.2408,11.625399999999999,2222149.95,5.223132219317602,147983933.25,22427187.1495,3.215,0.9219128241895174,2.3885121697226066,2.9102534747346724,3.6755102121276355,3.806433653946671,1.219855034545888,0.8330938494239428,72.29087389540533,58.766183477548665,13.524690417856661,13.685,8.22,82.8911253430924,87.87864536263437,-4.987520019541975,55.21411641162349,17.930082635559177,13.694164692281854,14.4315306860722,-0.7373659937903465,10.07808550312344,9.577610134959059,0.5004753681643805,0.5428662613565054,0.1660368057223397,0.33443856244204084,0.36276592934484486,10.241300293927278,9.686323477414026,0.5549768165132516,0.2580950888826823,0.2968817276305693,0.601984050933611,147983933.25,,,11.745609432007056,11.12081258089579,10.092562452637367,1.0894637124458437,1.7671816427290519,2.882525850205924,10.02865329512893,21.77650429799426,2.755141194866221,7.230688817172686,2.165000000000001,3.215,1.049999999999999,3.4873145438956312,11.453804445997076,7.269195554002923,4.539050528636451,,,,,,,,15.3,6.13,-1.0,13.685,6.13,1.0,13.685,7.9,1.0,1,13.685,8.59,1.0,1,13.685,9.29,1.0,1,-1.0,-1.0,-1.0,1.0,9.3615,9.2408,11.625399999999999,,-1.0,,-1.0,,,,,,,,,,1.0,,,9.98,1.0,,17698805.0,,1.0
2020-05-12,4686037.0,13.2771,12.9,12.95,13.93,12.355,11.212,10.415000000000001,9.555000000000001,9.23,11.633099999999999,2384828.85,1.9649363936535738,60684179.15,24811059.720999997,1.5749999999999993,0.9685619081759804,1.7944129180890913,2.6172823632657334,3.505196695576791,3.8407457165082968,1.3596446328144567,0.8601874611743504,73.04665125933869,61.62227703390668,11.424374225432011,13.93,8.43,82.18181818181817,85.500504984494,-3.3186868026758276,48.823775984150494,15.197103052356068,16.364876540353343,14.783048114123318,1.5818284262300253,10.519918502642911,9.827416791628758,0.6925017110141525,0.7149792957667401,0.2713297867807023,0.4211719242334502,0.4348425440626831,10.733791149576863,9.997149812898405,0.7366413366784581,0.35380433844183745,0.38283699823662065,0.760551628615789,60684179.15,,,12.139822123072063,11.490579407336762,10.403706631190746,0.8364750565647195,1.506791233832078,2.628942298179469,1.1764705882352968,1.5686274509803866,1.4764156920986196,7.479242534177455,1.5749999999999993,1.1799999999999997,0.3949999999999996,1.6261221783603672,12.184528674997448,6.9254713250025555,5.429758599425904,,,,,,,,15.18,6.13,-1.0,13.93,6.13,1.0,13.93,7.9,1.0,1,13.93,8.59,1.0,1,13.93,9.47,1.0,1,-1.0,-1.0,1.0,1.0,9.555000000000001,9.23,11.633099999999999,,-1.0,,-1.0,,13.93,,,,,,,,1.0,,,9.98,,,,,1.0
2020-05-13,2809397.0,12.8832,12.7,12.97,13.03,12.4,11.828,10.697,9.767,9.224599999999999,11.640899999999998,2433388.85,1.1545203718674062,36437879.09,25830580.685,0.629999999999999,0.9443789147348389,1.2092603743918298,2.4068728817798846,3.3916470920989736,3.965992825085076,1.4073800031560262,0.8770257518864482,73.12559081182118,63.92293978948958,9.202651022331601,13.93,8.59,82.02247191011237,82.36513847834097,-0.3426665682285943,45.82894404434304,14.26491850299807,18.947709724265618,15.540259315967372,3.4074504082982457,10.896854117620926,10.06020073298959,0.8366533846313349,0.8859297593130284,0.38439450635082884,0.45225887828050604,0.4788955695897663,11.140374576926522,10.280278402146177,0.8600961747803453,0.45506270570953905,0.40503346907080623,0.9107532594814886,36437879.09,,,12.377181530847363,11.72953301355184,10.615064947388083,0.6277336987337212,1.3135267709746106,2.4936336632135974,-1.9305019305019304,0.15444015444016487,0.07412279002401781,7.2812560889347635,0.629999999999999,0.08000000000000007,0.5499999999999989,0.6671051102161565,12.773176799087276,6.760823200912723,6.366463190109122,,,,,,,,15.15,6.13,-1.0,13.93,6.13,1.0,13.93,7.9,1.0,1,13.93,8.59,1.0,1,13.93,9.79,1.0,1,-1.0,-1.0,1.0,1.0,9.767,9.224599999999999,11.640899999999998,,-1.0,,-1.0,,,,,,,,,,1.0,,,9.98,,,,,1.0
2020-05-14,2185914.0,12.5125,12.5,12.96,12.97,11.93,12.42,10.999,10.0025,9.2162,11.6469,2395008.65,0.9126956597839427,28329445.44,26028726.781999998,1.040000000000001,0.9512089922537792,0.5676985861125363,2.0615869025308924,3.1092010526441185,3.935833271644648,1.3804537285636487,0.8918623999599145,73.01045202359293,65.74044223631026,7.2700097872826746,13.93,8.59,81.83520599250939,82.01316536147998,-0.1779593689705905,40.555630092605895,16.367052105301443,21.29487727956867,16.586553491167606,4.708323788401064,11.214261176448474,10.275000678694067,0.9392604977544075,0.9874386232713579,0.4953677046315446,0.44389279312286284,0.46666168711369144,11.471215562939882,10.53548998289416,0.9357255800457214,0.5511952805767756,0.3845302994689458,0.9837223866320148,28329445.44,,,12.627614851906516,11.897074040518666,10.867905125102576,0.3494344048471793,1.1174473413701185,2.1994061157269438,-3.6237471087124185,-0.07710100231302842,0.2733363562764075,7.339575557513728,1.040000000000001,0.0,1.040000000000001,1.0933454251056245,13.237537622819058,6.767462377180942,6.80194920183421,,,,,,,,15.15,6.13,-1.0,13.93,6.13,1.0,13.93,7.91,1.0,1,13.93,8.59,1.0,1,13.93,10.01,1.0,1,-1.0,-1.0,1.0,1.0,10.0025,9.2162,11.6469,,-1.0,,-1.0,,,11.93,,,,,,,1.0,,,9.98,,,,,1.0
2020-05-15,2487629.0,13.2393,12.84,13.2,13.46,12.7501,12.966,11.397000000000002,10.2245,9.2324,11.6527,2407312.9,1.0333633820514152,32836702.799999997,26688765.65,0.7099000000000011,0.9339726356642236,0.2505426723060078,1.930463410973211,3.185853510455239,4.248090199321865,1.6566866532439566,0.9002844471007764,74.06585923041355,67.40552563513091,6.660333595282637,13.93,8.59,86.32958801498127,83.39575530586768,2.933832709113588,40.623611403106466,14.854969728768255,22.82925626320474,17.721590358810722,5.107665904394018,11.519759456994862,10.4916672950871,1.0280921619077628,1.1007733231676569,0.6019125960867883,0.4261795658209745,0.4563084072777825,11.785540006041721,10.789252841666144,0.9962871643755769,0.6402136573365358,0.35607350703904106,1.0667198655847516,32836702.799999997,,,12.881805506579024,12.134385091897734,11.08653787798005,0.3406893106613144,1.1409487466883013,2.2628737088393343,-0.9259259259259335,1.8518518518518396,0.7494866265564328,7.075550270183513,0.7099000000000011,0.5,0.20990000000000109,0.7600865088463044,13.700901497011408,6.748098502988594,7.444332658716616,,,,,,,,14.83,6.13,-1.0,13.93,6.13,1.0,13.93,7.91,1.0,1,13.93,8.59,1.0,1,13.93,11.52,1.0,1,-1.0,-1.0,1.0,1.0,10.2245,9.2324,11.6527,,-1.0,,-1.0,,,,,,,,,,1.0,,,9.98,,,,,1.0
2020-05-18,2752219.0,13.9178,13.7,13.87,14.13,13.66,13.190000000000001,11.869,10.503,9.2696,11.663899999999998,2441877.8,1.1270912082496511,38173277.53,27742147.3115,0.9300000000000015,0.933688875973922,0.7282939933183806,2.143112177397182,3.6061262875044036,4.927123068914541,2.362778498028949,0.9069653328754056,76.79403485531759,69.28322747916825,7.510807376149344,14.13,8.59,95.30685920577614,87.82388440442226,7.482974801353876,41.83075736775135,13.438196122066689,24.541423998246326,18.961560111435375,5.579863886810951,11.881334925149499,10.741914162117684,1.139420763031815,1.220343084673999,0.7094142294757936,0.43000653355602136,0.4605458462889853,12.164532732215953,11.082657332936035,1.0818753992799177,0.7285460057252122,0.3533293935547055,1.1587108159036636,38173277.53,,,13.166604339893397,12.380443838547857,11.360989199172867,0.7533512267380259,1.5953453016117394,2.687202199137274,3.787878787878788,5.075757575757576,1.1031511957616675,6.731715039465913,0.47000000000000064,0.9300000000000015,0.46000000000000085,0.9960491379207311,14.214723106732865,6.791276893267135,7.950663657337038,,,,,,,,14.59,6.13,-1.0,14.13,6.13,1.0,14.13,7.91,1.0,1,14.13,9.29,1.0,1,14.13,11.93,1.0,1,-1.0,-1.0,1.0,1.0,10.503,9.2696,11.663899999999998,,-1.0,,-1.0,,,,,,,,,,1.0,,,9.98,,,,,1.0
2020-05-19,2900987.0,14.1825,14.0,14.14,14.64,13.835,13.428,12.32,10.805,9.3672,11.6778,2495610.95,1.162435595179609,41019956.18,29053483.900500007,0.8049999999999997,0.9244968134043562,0.7701486794509754,1.9686384783718764,3.607367761192422,5.162592159106204,2.6632866271688105,0.9104716289811958,77.8072133062322,70.98802464458105,6.819188661651154,14.64,8.59,91.73553719008265,91.12399480361336,0.6115423864692957,42.630076071922474,12.454709490868222,26.47525607016889,20.32768664938692,6.14756942078197,12.228821859741883,10.99362422418304,1.2351976355588423,1.3360756009643397,0.8145709106924034,0.42062672486643893,0.45497909648550117,12.52370859908578,11.373832825037365,1.1498757740484145,0.8128119593898527,0.3370638146585617,1.2437855462304142,41019956.18,,,13.458838006215826,12.636141906995563,11.641832193635793,0.7367921488835332,1.6266774219227949,2.702191906065078,0.937274693583279,1.9466474405191159,0.4759345771888066,6.5381669972019525,0.8049999999999997,0.7700000000000014,0.034999999999998366,0.870743942356791,14.673074456367402,6.936925543632597,8.367956276936534,,,,,,,,14.64,6.13,1.0,14.64,6.13,1.0,14.64,8.22,1.0,1,14.64,9.47,1.0,1,14.64,11.93,1.0,1,-1.0,-1.0,1.0,1.0,10.805,9.3672,11.6778,,-1.0,,-1.0,,,,,,,,,,1.0,,,9.98,,,,,1.0
2020-05-20,3447687.0,14.5431,14.45,14.27,15.07,14.17,13.687999999999999,12.758000000000001,11.097,9.4588,11.696200000000001,2607300.45,1.3223205634011224,49198493.49,31001750.989499997,0.9299999999999997,0.9248898981611878,0.6292640898739398,1.6347891819405411,3.4306786205670248,5.201916476291228,2.7828177225387343,0.9133552828171944,78.29850589791299,72.45012089524744,5.848385002665552,15.07,8.59,87.65432098765432,91.56557246117104,-3.911251473516728,41.82697762908369,11.291557797093112,28.51081721456631,21.815528570328624,6.695288644237685,12.54284926593544,11.236318726095408,1.3065305398400309,1.4126335928607272,0.9129628365219289,0.393567703318102,0.4255292485090067,12.841216126524728,11.649658270271901,1.1915578562528264,0.8885611387624475,0.30299671749037893,1.2883240033454926,49198493.49,,,13.76157074162601,12.89326448674901,11.890363839541392,0.5497186847697435,1.4885398964656609,2.5728858810001727,2.192362093352183,0.9193776520509123,0.2919266396322393,6.481358781788282,0.9000000000000004,0.9299999999999997,0.02999999999999936,1.0055250920666032,15.089883669730677,7.104116330269322,8.634289719606832,,,,,,,,15.07,6.13,1.0,15.07,6.13,1.0,15.07,8.43,1.0,1,15.07,9.79,1.0,1,15.07,11.93,1.0,1,-1.0,-1.0,1.0,1.0,11.097,9.4588,11.696200000000001,,-1.0,,-1.0,,,,,,,,,,1.0,,,9.98,,,,,1.0
2020-05-21,1352444.0,14.4591,14.27,14.59,14.74,14.16,14.014,13.217000000000002,11.3935,9.581800000000001,11.715549999999999,2574426.9,0.5253378917070824,19732157.96,31118065.692500003,0.5800000000000001,0.9002549054353888,0.639818785237755,1.5251235974504087,3.5506610191188934,5.563091042062016,3.192929005601848,0.9107352073408332,79.50144314566441,73.86038534533084,5.64105780033357,15.07,8.59,92.59259259259258,90.66081692344318,1.9317756691494026,40.05307488247739,10.888897356064184,30.579230389080013,23.408928901010693,7.17030148806932,12.857795532714603,11.484739561199452,1.37305597151515,1.52518577041366,1.0049814635205732,0.36807450799457686,0.4088558760105457,13.159176830792958,11.929690815960292,1.2294860148326663,0.9567461139764913,0.27273990085617494,1.365708764717091,19732157.96,,,13.983545583845904,13.11007459172722,12.087375909760732,0.6736474441767101,1.643895966950657,2.7799060856313,0.0,2.2424667133847254,0.15551151030084373,6.170355760352219,0.5800000000000001,0.47000000000000064,0.10999999999999943,0.6442619712463501,15.503402163005287,7.283597836994712,9.130529893680773,,,,,,,,15.07,6.13,1.0,15.07,6.13,1.0,15.07,8.59,1.0,1,15.07,10.01,1.0,1,15.07,12.7501,1.0,1,-1.0,-1.0,1.0,1.0,11.3935,9.581800000000001,11.715549999999999,,-1.0,,-1.0,,,,,,,,,,1.0,,,9.98,,,,,1.0
2020-05-22,941923.0,14.8669,14.74,14.99,15.13,14.51,14.372,13.669,11.692499999999999,9.7398,11.73655,2554788.35,0.3686892497376544,14119425.77,31222757.334,0.620000000000001,0.8802366979042897,0.7020838843362981,1.500732704220468,3.7461514702248264,5.964532054275777,3.6961081124497226,0.9046355054535246,80.92481017697371,75.27327031165942,5.651539865314291,15.13,9.29,97.6027397260274,92.61655110209142,4.986188623935973,40.19536153679933,10.118831556325176,32.49716717057721,25.061335859113694,7.435831311463513,13.185826989220049,11.744388482592086,1.4414385066279625,1.6375578410441296,1.0922728721420512,0.3491656344859113,0.3966724351725187,13.492053770648784,12.221148833487884,1.2709049371608998,1.0195778786133731,0.2513270585475267,1.4438218040519466,14119425.77,,,14.237789302745178,13.321140953210646,12.221269653903033,0.8545550293980271,1.8959207799023317,3.1454384402387396,1.0281014393420174,2.741603838245376,0.8179618069937457,5.872159425645695,0.620000000000001,0.5400000000000009,0.08000000000000007,0.7043560004668371,15.940084452864042,7.444915547135957,9.651005151175584,,,,,,,,15.13,6.13,1.0,15.13,6.265,1.0,15.13,8.59,1.0,1,15.13,11.52,1.0,1,15.13,13.66,1.0,1,-1.0,-1.0,1.0,1.0,11.692499999999999,9.7398,11.73655,,-1.0,,-1.0,,15.13,,15.13,,15.13,,,,1.0,,,9.98,,,,,1.0
2020-05-26,1718454.0,14.6322,15.5,14.33,15.61,14.23,14.463999999999999,13.827000000000002,11.947,9.829,11.75185,2580913.6,0.6658316651901869,24625445.82,31901501.187,1.379999999999999,0.9159340766254118,-0.14629873854425918,0.5491661603564396,2.601715626499802,4.914109120803862,2.814776811775268,0.9068952196879021,72.03657933944032,74.6259321172156,-2.589352777775275,15.61,9.47,79.15309446254072,89.78280892705357,-10.629714464512844,38.60066324751262,10.860809281591083,34.42691191417785,26.76416786912536,7.6627440450524915,13.361853606263118,11.93591526165934,1.4259383446037788,1.5568132914733148,1.1590059666343966,0.2669323779693822,0.29143186696671963,13.644407630530823,12.421991801727133,1.2224158288036904,1.0601454686514367,0.1622703601522537,1.3346111472426634,24625445.82,,,14.350774595750902,13.651907671932552,12.36054596597112,-0.022681322030775792,0.7403287478567813,2.150213737308438,3.4022681787858557,-4.402935290193463,-0.4476304686802009,6.39172419138459,1.379999999999999,0.6199999999999992,0.7599999999999998,1.506658650679699,16.185808670767077,7.70819132923292,9.255706887517883,,,,,,,,15.61,6.13,1.0,15.61,6.265,1.0,15.61,8.59,1.0,1,15.61,11.93,1.0,1,15.61,13.835,1.0,1,-1.0,-1.0,1.0,1.0,11.947,9.829,11.75185,,-1.0,,-1.0,,,,,,,,,,1.0,,,9.98,,,,,1.0
2020-05-27,1340997.0,14.2491,14.41,14.36,14.64,13.83,14.508,13.968,12.1915,9.9542,11.7679,2576223.5,0.5205282072770472,19256716.919999998,32184959.7065,0.8100000000000005,0.908367356866454,-0.16292967694319987,0.4315434686603675,2.3872500300765513,4.85024034240778,2.8535811865166845,0.9071896471236125,72.18611928772398,74.13796955131728,-1.9518502635933004,15.61,9.79,78.52233676975945,85.09272365277586,-6.570386883016411,34.98885406132712,12.649647555856713,35.92693895730543,28.43012624879446,7.496812708510973,13.515414589914947,12.115477094129018,1.3999374957859292,1.541157864385636,1.207192272464703,0.19274522332122612,0.21218862816265102,13.774515334070673,12.606564011086453,1.1679513229842193,1.0817066395179933,0.08624468346622605,1.2857698090486631,19256716.919999998,,,14.421651747059167,13.8451241201713,12.49307744708485,-0.06787094075225741,0.5668145997725396,2.055250597462431,0.5582693649685978,0.20935101186321955,-1.254998862940867,6.325677972607618,0.8100000000000005,0.3100000000000005,0.5,0.8917097184053531,16.392679157783107,7.990320842216893,9.249956256190643,,,,,,,,15.61,6.13,1.0,15.61,6.265,1.0,15.61,8.59,1.0,1,15.61,11.93,1.0,1,15.61,13.83,-1.0,0,-1.0,-1.0,1.0,1.0,12.1915,9.9542,11.7679,,-1.0,,-1.0,,,13.83,,,,,,,1.0,,,9.98,,,,,1.0
